video_id,viewCount,likeCount,dislikeCount,comment,neg,neu,pos,compound
AFaAk_5QkYk,107,2,0,,,,,
tHsCOYlbYAk,1869,29,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
0nPihRq4GeA,643,6,0,👌👌👌👌,0.0,0.0,1.0,0.9736
1uBBHH1CIyo,410,7,0,அருமை ❤❤❤🎉🎉,0.0,0.25,0.75,0.9584
hij9Wgh5e5U,5040,24,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
4FvvreeK3PQ,3358,59,0,,,,,
f2TVrYMEoLo,533,29,0,,,,,
hmgwOI8fHPg,696,18,0,,,,,
Z0mb43dQtvs,136,4,0,,,,,
3dvFTiBCYk4,43,2,0,,,,,
1_GpkoTSoEE,54,4,0,,,,,
7PcgUgRrgpg,44,2,0,,,,,
az75xlH4nOw,160,12,0,,,,,
-JwzMJvkAvA,683,8,0,,,,,
n9itKF0MByI,422,7,0,,,,,
yhYysuO3efs,455,15,0,,,,,
5o4OKD1k5Cw,498,7,0,,,,,
dkYRmO5xo84,422,6,0,,,,,
FAoXUCsdgY4,59,5,0,,,,,
U_QjXb4pz_k,209,7,0,,,,,
sOuxSV3Q6cE,692,12,0,,,,,
X4Q9fC__kn8,450,8,0,,,,,
22yKBTtqpSs,441,11,0,,,,,
F_jY7nH3vS8,197,8,0,,,,,
Nz-jcuSYVQk,119,4,0,,,,,
6-X_HmPHiFg,167,2,0,,,,,
8z3jof7-kYc,120,4,0,,,,,
5FvHvCS3-Vs,194,7,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736
gl20_t4JXZ8,155,7,0,,,,,
peG12oLYKOU,1534,21,0,,,,,
3PfEWyTYiJQ,750,9,0,,,,,
7l7kEBCOfy8,31,2,0,,,,,
K5JcWj5Dix0,72,2,0,,,,,
bAQYX81aqEw,39,4,0,,,,,
D1jVwRJvM50,34,1,0,,,,,
88PQ1JlwRzA,30,2,0,,,,,
L1x5Kt_Fq9Q,684,17,0,,,,,
B7db0ln4mNY,741,12,0,,,,,
NVYU_bAQGlE,840,16,0,சூப்பர் சூப்பர் காலை வணக்கம்,0.0,1.0,0.0,0.0
8rwHBtGC8v0,462,7,0,Nan tha akka baires,0.0,1.0,0.0,0.0
8rwHBtGC8v0,462,7,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
UMeZ1XUjfvs,64,2,0,,,,,
PQgQBuHuDqQ,48,3,0,,,,,
jQeXm9EZyeU,647,7,0,🎉🎉🎉,0.0,0.27,0.73,0.7964
iAfG1_7mAmY,187,6,0,,,,,
a9-C2KH3gKA,59,7,0,Super,0.0,0.0,1.0,0.5994
gRwxRzjBLno,488,11,0,,,,,
xtGACYFlcQk,446,9,0,,,,,
2Abyfr_Z4to,87,0,0,,,,,
ft1gU57zscE,25,2,0,,,,,
ggwck_Ifbns,101,5,0,,,,,
0ttCsL0eW3s,131,5,0,,,,,
d0ITy7-YsCc,227,6,0,,,,,
7XdmQvQlJQ0,115,3,0,,,,,
t82tEXtE1Ng,872,20,0,👌👌👌👌👌👌👌👌👌❤️❤️,0.0,0.068,0.932,0.9946
t82tEXtE1Ng,872,20,0,👌👌👌👌👍👍🎉🎉🎉🎉🎉,0.0,0.191,0.809,0.9882
S4gxXK5N71o,182,4,0,,,,,
4m-3BPUMgWk,68,3,0,,,,,
fMkrqMOkk2w,1019,16,0,👍👍👍👌👍👍👍👍,0.0,0.6950000000000001,0.305,0.7297
uYBkDLlUpA8,643,21,0,❤❤❤❤❤❤,0.0,0.192,0.808,0.9803
vz54vy4xAW4,2479,7,0,🎉🎉,0.0,0.27,0.73,0.6597000000000001
vz54vy4xAW4,2479,7,0,Good afternoon mam,0.0,0.408,0.592,0.4404
GoR78_zwK20,90,4,0,,,,,
tSwUo7qpl44,706,15,0,சூப்பர் சூப்பர் பதிவு😂😂😂😂👍,0.191,0.427,0.382,0.891
Y4r54Z1UmM0,173,5,0,சூப்பர் சூப்பர் 👍👍👍👍,0.0,1.0,0.0,0.0
gPR4crAoVog,593,12,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
wkTxSoC17Yw,631,11,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468
Hi-I6qmQpp4,38,2,0,,,,,
twn-f9UUdjA,301,8,0,,,,,
3atr5IO5amU,70,2,0,,,,,
hG-IWFh1KHs,2155,104,0,உன்னைத்தான் உண்மை தான் எப்படி பார்த்தாலும் ஏமாந்து கொஞ்சம் வாழ்வது வாழ்க்க யு ஆர் கோஸ்ட் என்னத்த சொல்ல மாட்டீங்க,0.0,1.0,0.0,0.0
hG-IWFh1KHs,2155,104,0,என்ன செய்வது மனித உலகத்தில் யூடியூப் திறந்துவிட்டால் அன்னையே எவ்வாறு வாழும் நான் பேசினா ஒன்னு பேசாம தப்பா பேசறாங்க மக்கள் எப்படி வாழ்வார்கள் பாக்கலையா மாட்டேன் டா நீ ஏமாற்றிக் கொண்டு இருக்கிறாய் அந்தப் புரிதல் எப்போதும் மக்கள் தெரிகிறதோ திலகம் தமிழ் மக்களுக்கு தருவார் செய்தது அது தான் எனது திமுக என்ற அரசாங்க அமைப்பு அவன் தண்ணிக்கு போறான் நான் உன்னோட கேக்குற நானா நீயா போர் புரிய கடல் எல்லைக்குள் போட்டு பாருடா இதோட ஒன்னும் பாக்குது சும்மா,0.0,1.0,0.0,0.0
hG-IWFh1KHs,2155,104,0,ஓம் சரவணபவ வெற்றி வேல் முருகனுக்கு அரோகரா வீரவேல் முருகனுக்கு அரோகரா அரோகரா 🌹🌹🌹🌹 🌹🌹,0.0,1.0,0.0,0.0
hG-IWFh1KHs,2155,104,0,ஓம் முருகா,0.0,1.0,0.0,0.0
G3bW_fzfJbU,316,9,0,உங்கள் போட்டோ தன்மையில் வைக்கவும யூடியூப் ரூல்ஸ் சிஸ்டர் 🙏🏻,0.0,1.0,0.0,0.0
G3bW_fzfJbU,316,9,0,அருமை❤❤❤,0.0,0.241,0.759,0.9274
6qaYOLg_izM,510,19,0,👌👌👌👌👌👍👍👍👍,0.0,0.207,0.793,0.9829
neAS5L59lCI,10529,153,0,😋😋😋😋😋😋😋,0.0,1.0,0.0,0.0
kp2Q5hOPuPM,1613,22,0,சூப்பர் பதிவு 👍,0.0,1.0,0.0,0.0
KNAL6jIbN80,1760,15,0,,,,,
CZxuBshV5Bo,18,5,0,,,,,
zK9W_6cxBIw,1007,11,0,,,,,
V-RfpJtxVTc,151,5,0,,,,,
cVqhmTaGVYU,564,12,0,,,,,
XUqXBzl4QYc,543,10,0,,,,,
US3zgGHlS3U,47,5,0,,,,,
iif8xUYoCwI,504,15,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
7IpxiUIotCs,1938,58,0,,,,,
njMBSSWWnrk,800,12,0,,,,,
D6rZ69Uy2zk,763,15,0,Ethuku yethu kalyanam pani vaikurega …. Neega vachekoga antha bomai ah.,0.0,1.0,0.0,0.0
vGfPmz7dAX8,134,7,0,😋😋😋😋😋😋👌👌,0.0,0.595,0.405,0.9055
RH1eamuM3ro,632,22,0,🙏🏼🙏🏼🙏🏼,0.0,1.0,0.0,0.0
RH1eamuM3ro,632,22,0,அப்பா அம்மாவுக்கு நிகர் எதுவுமே இல்லை❤❤❤❤❤❤,0.0,0.304,0.6960000000000001,0.9803
sUCZt0tBrGQ,473,17,0,👌👌👌👌👌👌🌹🌹🌹🌹🌹🌹,0.0,0.14,0.86,0.988
VkXQpf1SbSA,77,7,0,🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9509
UY-WQ4o0x9Q,117,4,0,,,,,
emRFB2ULqTE,772,18,0,,,,,
gFYtIGmoRBg,573,20,0,👌👌👌👌🎉🎉🎉🎉🎉,0.0,0.116,0.884,0.9882
FwCeSrFWneA,389,8,0,,,,,
1s9aoCx9P2U,438,7,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
o2HC9is2C0E,325,9,0,,,,,
l27BPXQjEgg,377,3,0,,,,,
2mLvNYgqF0o,31,4,0,,,,,
mf-FYmtZhdA,41,4,0,,,,,
PBLirPuqIG8,9,2,0,,,,,
t_iEkItrw8k,603,11,0,கருப்புதான் அழகு❤❤❤❤❤,0.0,0.25,0.75,0.9719
mC7R0VeNImk,466,25,0,🦚🦚🦚🦚🦚🦚🦚,0.0,1.0,0.0,0.0
8AdJNWrwriU,116,2,0,,,,,
8OQY8UpaGEo,461,11,0,,,,,
LueeH_MsG8Q,558,14,0,,,,,
tK_ulR22ZKc,1088,70,0,,,,,
Ro9yQtcAWU4,784,22,0,,,,,
BMaibtORyMQ,437,23,0,❤❤❤❤❤🌷🌷🌷🌷🌷🌷🌷,0.0,0.364,0.636,0.9719
E5DZLWnS5ug,640,10,0,சூப்பர் பதிவு 👍,0.0,1.0,0.0,0.0
oYFcOnyqi60,67,3,0,,,,,
zKTbzT-3vtE,94,7,0,Wow wow 🎉🎉🎉🎉 new friend 🎉🎉🎉🎉,0.0,0.217,0.783,0.984
PAJWq6l-0bI,597,10,0,,,,,
Hxq-CSCXwZU,486,11,0,,,,,
MpmMZBK8s4g,66,6,0,,,,,
s64vqBUNwXY,754,24,0,👍👍👍👍👍,0.0,1.0,0.0,0.0
3aV7KVwtkCw,58,2,0,,,,,
dx5TXluREZM,103,3,0,,,,,
SyA-WgWXfC0,635,15,0,சூப்பர் பதிவு🎉🎉🎉,0.0,0.382,0.618,0.7964
t-43GjzlRlI,3445,222,0,😋😋😋😋,0.0,1.0,0.0,0.0
t-43GjzlRlI,3445,222,0,❤❤❤ ama akka,0.0,0.284,0.716,0.9274
t-43GjzlRlI,3445,222,0,❤,0.0,0.192,0.808,0.6369
t-43GjzlRlI,3445,222,0,👌👌👌👌👌👌👍,0.0,0.052,0.948,0.988
qVhXH0C3Mh8,466,23,0,,,,,
pjagsXYMLX4,482,11,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
pjagsXYMLX4,482,11,0,Yes,0.0,0.0,1.0,0.4019
rf2JoczM_Xk,531,13,0,👌👌👌👌,0.0,0.0,1.0,0.9736
VMmaeKmUir4,49,6,0,😋😋😋😋😋,0.0,1.0,0.0,0.0
MY2BySdOpjc,2207,16,0,🎉🎉🎉😂😂😂😂,0.166,0.327,0.508,0.9565
wY758l7OKI4,7854,160,0,👍👍👍👍,0.0,1.0,0.0,0.0
oPzmgnzUp78,624,22,0,,,,,
1gxG7GuIf7M,831,25,0,cat. ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.0,0.197,0.803,0.9993
yTfXhFH3rzI,284748,5495,0,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689
yTfXhFH3rzI,284748,5495,0,🎉🎉🎉🎉❤❤❤,0.0,0.23,0.77,0.9732
yTfXhFH3rzI,284748,5495,0,சிஸ்டர் சூப்பர்,0.0,1.0,0.0,0.0
yTfXhFH3rzI,284748,5495,0,Yes true 🎉❤❤,0.0,0.153,0.847,0.9485
yTfXhFH3rzI,284748,5495,0,❤❤❤😂😢😮😅😊 சூப்பர் தங்கச்சி சூப்பர் வெரி நைஸ் சூப்பர்,0.095,0.435,0.471,0.9678
yTfXhFH3rzI,284748,5495,0,செம சகோதரி,0.0,1.0,0.0,0.0
yTfXhFH3rzI,284748,5495,0,Super ❤❤❤,0.0,0.154,0.846,0.9552
yTfXhFH3rzI,284748,5495,0,Super❤❤❤❤,0.0,0.162,0.838,0.9709
yTfXhFH3rzI,284748,5495,0,Pondati olunga iruntha eathuku purusan eanga sagaporan,0.0,1.0,0.0,0.0
yTfXhFH3rzI,284748,5495,0,Super K,0.0,0.204,0.796,0.5994
yTfXhFH3rzI,284748,5495,0,சொருப்பு பீஞ்சுடும்,0.0,1.0,0.0,0.0
yTfXhFH3rzI,284748,5495,0,Super  akka,0.0,0.204,0.796,0.5994
yTfXhFH3rzI,284748,5495,0,Super❤❤,0.0,0.14,0.86,0.9231
yTfXhFH3rzI,284748,5495,0,🌹🌷🌹🌷🌹🌷🌹🌷🌹🌷🌹🌷🌷🌹🌷🌹🌷🌹🐿️🌹🌷🌹🌷🌹🌷🌹🌷😊,0.0,0.833,0.167,0.7184
yTfXhFH3rzI,284748,5495,0,Super,0.0,0.0,1.0,0.5994
yTfXhFH3rzI,284748,5495,0,SH❤❤❤,0.0,0.241,0.759,0.9274
yTfXhFH3rzI,284748,5495,0,யுஞஹஞ❤,0.0,0.323,0.677,0.6369
yTfXhFH3rzI,284748,5495,0,❤❤,0.0,0.192,0.808,0.8555
09aNt9BP60s,455,13,0,Supar❤,0.0,0.323,0.677,0.6369
LwUQiLLiEXQ,475,9,0,😋😋😋😋👌👌👌,0.0,0.395,0.605,0.9545
Nvwo1YZbdIk,467,14,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
tiVyBNGq79Q,22,3,0,,,,,
4Z-VxaiPyM8,490,12,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829
_tiSKzML3LI,383,11,0,அழகான ரோஸ் 🌷🌷🌷🌷🌷🌷,0.0,1.0,0.0,0.0
pUPFbpOblVk,446,10,0,,,,,
StNFTfrKF0E,477,11,0,,,,,
TgHl1f2fapo,223,4,0,,,,,
woGvbXZCHTg,12,1,0,🦚🦚🦚🦚🦚🦚🦚👌👌👌,0.0,0.276,0.724,0.9545
joYx3v-XbdQ,500,14,0,சூப்பர் சூப்பர் பதிவு,0.0,1.0,0.0,0.0
CChKiHyCREg,432,14,0,😋😋😋😋😋,0.0,1.0,0.0,0.0
dwDGhT6rS6Q,21,3,0,👌👌👌👌👌👌👍,0.0,0.052,0.948,0.988
J8k_srHcFp0,432,10,0,👍👍👍👍👍👌👌,0.0,0.449,0.551,0.9055
IiTzUkcS7u0,40,4,0,🌧️🌧️🌧️🌧️🌧️🌧️👌👌👌,0.0,0.495,0.505,0.9545
S4QCkhSH6Ss,11335,348,0,"பொய்,  பெண்கள் stress ah இருந்தா புருஷனை நிமதியாக இருக்க விட மாட்டாங்க 😢",0.371,0.629,0.0,-0.7096
S4QCkhSH6Ss,11335,348,0,👌👌👌😋😋😋,0.0,0.328,0.672,0.9545
DAKfnR1a1yI,1360,39,0,I love my wife,0.0,0.417,0.583,0.6369
e6ibt1pUERc,468,13,0,,,,,
93_szcVVUik,561,10,0,,,,,
6MLjbFj9B5U,502,11,0,,,,,
C5ZZFuYDGXA,76,4,0,,,,,
6Xw03s03USc,123,3,0,,,,,
eq3k0ZfbCG0,63,3,0,,,,,
7xtgDjFj7HQ,544,13,0,,,,,
XXhJZEypIyk,97,6,0,,,,,
a3RT6v8qfs8,3521,70,0,,,,,
qFsUncKYWKw,472,18,0,,,,,
qLz1PRxZRb0,451,16,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829
51LEl2zMXPM,3083,54,0,,,,,
Djem6b8quT8,803,15,0,சூப்பர் பதிவு,0.0,1.0,0.0,0.0
z-WWWeNAduA,460,13,0,❤❤❤❤🎉🎉🎉🎉🎉,0.0,0.229,0.771,0.9839
P3wMopmLLTQ,490,15,0,❤❤❤❤❤,0.0,0.192,0.808,0.9719
cnu8-kKLSr8,575,10,0,👌👌👌👌👌👍👍👍👍,0.0,0.207,0.793,0.9829
KePd_UR6SfI,1337,60,0,சரியான உண்மை,0.0,1.0,0.0,0.0
KePd_UR6SfI,1337,60,0,💯,0.0,1.0,0.0,0.0
KePd_UR6SfI,1337,60,0,💯,0.0,1.0,0.0,0.0
KePd_UR6SfI,1337,60,0,👌👌👌👌👍👍,0.0,0.14,0.86,0.9736
1T4WF9p7Nvc,21,2,0,,,,,
fiwyzvRXFqk,120,4,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
suXG_HHszbE,445,22,0,👌👌👌👌👍👍👍👍👍,0.0,0.29,0.71,0.9736
LhIS950bHm4,463,10,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0
LhIS950bHm4,463,10,0,Super,0.0,0.0,1.0,0.5994
NGGkHvEX_ew,517,15,0,,,,,
wDk00CITNRA,443,12,0,இயற்கை அழகு சூப்பர்🎉🎉🎉🎉🎉,0.0,0.372,0.628,0.91
26PQ_0RKLI4,524,16,0,😂😂😂😂😂,0.218,0.345,0.437,0.926
a44lNjQyFNk,438,18,0,😋😋😋😋😋,0.0,1.0,0.0,0.0
n8lmsu0sRcI,446,18,0,,,,,
vrINvZI3m10,71,3,0,,,,,
HUJaSSyhQfA,443,11,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829
wPsfEaJzZuU,444,9,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
WpE27Ihrgnw,118,3,0,,,,,
J2Hmaovzyzs,1867,17,0,😋😋😋😋😋😋😋,0.0,1.0,0.0,0.0
Tao2RdXq_v4,563,8,0,Nice,0.0,0.0,1.0,0.4215
Tao2RdXq_v4,563,8,0,😂😂😂😂😂,0.218,0.345,0.437,0.926
my6cwKlXaeA,12025,242,0,❤❤❤❤❤❤❤,0.0,0.192,0.808,0.9854
my6cwKlXaeA,12025,242,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
my6cwKlXaeA,12025,242,0,சார் சமைத்து சாப்பிடலாம. இல்ல பச்சைய🎉 அப்படியே சாப்பிடலாம,0.0,0.748,0.252,0.4019
BYOfrqvettw,88,2,0,,,,,
gR9eZ-AvUkg,488,6,0,😂😂😂😂😂👌👌👌👌,0.14,0.22,0.64,0.9891
LyD1HC_g3DA,3992,72,0,👌👌👌,0.0,0.0,1.0,0.9545
LyD1HC_g3DA,3992,72,0,Super nanri❤❤evvalavuthan pengalin vazhkai,0.0,0.426,0.5740000000000001,0.8442000000000001
LyD1HC_g3DA,3992,72,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
I0Ox-Fj3mN4,807,13,0,,,,,
nAaU38ImVpA,1164,37,0,,,,,
-ATU0H6YtXA,656,8,0,,,,,
eroLNXeCJHg,71,3,0,,,,,
Wtyv2Xmooq4,526,16,0,சூப்பர் சமையல்,0.0,1.0,0.0,0.0
6Jd-ObR7Ypw,429,9,0,,,,,
5VfEZXbextQ,445,7,0,,,,,
S74hYm4dmKE,567,7,0,,,,,
rR2YQiCdfr0,452,18,0,,,,,
xpSZtAp6A4M,8,2,0,,,,,
-WFzEA8dcT4,13890,357,0,Try it with coconut chutney,0.0,1.0,0.0,0.0
-WFzEA8dcT4,13890,357,0,😋😋😋😋😋😋👌👌👌👌,0.0,0.423,0.577,0.9736
RtisZ4PfxNI,419,8,0,,,,,
fghsnbmgV2c,421,7,0,,,,,
RNI_c-DWQzg,2514,58,0,😋😋😋😋😋,0.0,1.0,0.0,0.0
nJxYcifI3ls,461,11,0,,,,,
JnG9f9ALIGg,572,13,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
II6xWAmnZ_0,145,5,0,😋😋😋😋😋👌👌👌,0.0,0.449,0.551,0.9545
XpY-UTw5-UA,516,25,0,,,,,
JhvXzSBtPVQ,697,16,0,❤❤❤❤🎉🎉🎉,0.0,0.219,0.781,0.9774
cMEDdGGM4Gc,525,17,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736
_kwXrDPo13A,802,25,0,,,,,
C8jwlxV22R8,2448,25,0,,,,,
5VwdXt6tqlQ,424,8,0,,,,,
LgBkMNaDB_0,749,15,0,தம்பி  முடி. மட்டம்வரும்,0.0,1.0,0.0,0.0
b42tId_mioY,539,15,0,😋😋😋😋👌👌👌👌👌,0.0,0.281,0.719,0.9829
OmyLcjhInNk,426,10,0,,,,,
NqyUi2UvT8o,463,7,0,,,,,
aQpL9BGZyVw,491,14,0,,,,,
ZTkjOkNKVNs,732,18,0,சூப்பர் பூனை குட்டி❤❤❤,0.0,0.323,0.677,0.9274
8_6FoFC1SVs,479,14,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468
XhIWGb1ZjJ0,453,18,0,👌👌👌👌👌👌👌,0.0,0.0,1.0,0.9912
FXKoEGvby14,503,34,0,😋😋😋😋👌👌,0.0,0.495,0.505,0.9055
wOOgBwx1bLI,463,13,0,,,,,
6ulY4k7aUlM,544,12,0,,,,,
pWINYCrM-NY,420,12,0,,,,,
B6ySvu9LD8w,118,2,0,,,,,
HF1V-dJnoSY,2783,26,0,,,,,
lK9jWQ6cKH8,657,13,0,👌👌👌👌👌👌👍👍,0.0,0.098,0.902,0.988
3HQrrXZWNgI,419,4,0,,,,,
0xmB0QV-7GY,3592,72,0,,,,,
YLzMbGLZJGU,894,10,0,👌👌👌👌👌👍👍👍👍,0.0,0.207,0.793,0.9829
5PjNaL1yuiM,8,2,0,,,,,
g2P05nCIiCk,32,2,0,,,,,
-rwsPqVcncE,40,2,0,,,,,
ytU1IHpU0RM,30,2,0,,,,,
HCHg7PhDv5w,435,10,0,😂😂😂😂😂😂😂👌👌👌👌👌,0.145,0.229,0.625,0.9936
YKVThVVNpIQ,1434,52,0,Super super 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,0.0,0.223,0.777,0.9859
YKVThVVNpIQ,1434,52,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
B7vQ9h-fcSo,41,2,0,சூப்பர்மா சூப்பர்,0.0,1.0,0.0,0.0
6WA506B-Utk,660,10,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468
8HY-Di-qtMY,650,8,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0
oPrHE9mK85E,438,21,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
oPrHE9mK85E,438,21,0,Indha cat enga vitula iruku,0.0,1.0,0.0,0.0
XjlxuDZqgok,453,10,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
jG616J5i3Kg,1524,29,0,😂😂😂😂,0.218,0.345,0.437,0.891
jG616J5i3Kg,1524,29,0,Good 😊😊,0.0,0.287,0.713,0.9313
jG616J5i3Kg,1524,29,0,😂😂😂😂😂😂😂,0.218,0.345,0.437,0.9601
6uRQnWzWNAQ,427,15,0,சூப்பர் சமையல்,0.0,1.0,0.0,0.0
7Vkp7fER4yQ,2917,24,0,,,,,
h6WInESvI-I,453,17,0,,,,,
FbYzyWmXyiA,474,13,0,,,,,
PzS35_G46HM,440,16,0,,,,,
ip1FUZlFufI,425,13,0,,,,,
TrVK2CBXvUU,35,4,0,,,,,
GrAJ9fmyuwg,478,11,0,,,,,
Um3wBm0aj_g,450,15,0,,,,,
vIH5N7prPBU,493,15,0,,,,,
8J-gydGSaJw,581,15,0,,,,,
oHNt0ccRxT0,1073,30,0,,,,,
9lVMkZA7SWQ,13,1,0,,,,,
2VEDO8puUd0,119,3,0,,,,,
9DTTl2cmbig,454,9,0,,,,,
AAP4BrBhhw4,804,19,0,😂😂😂😂😂,0.218,0.345,0.437,0.926
mDht7PFgzMk,585,28,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829
ni29gYG2pHU,452,12,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468
8omGLxtSlaw,405,9,0,,,,,
eY-8bS1m4js,423,9,0,,,,,
ULMdWq8MJtg,437,8,0,,,,,
O8aK_dS4gTQ,450,14,0,,,,,
IFY0nfM8AAk,272,3,0,,,,,
fMrWRSbkfOg,817,26,0,Thank you sister very much,0.0,0.615,0.385,0.3612
pS4m2prbhiI,730,9,0,,,,,
Xzms0s0fHdE,490,3,0,,,,,
InbsTuxJZws,475,9,0,உண்மைதான்,0.0,1.0,0.0,0.0
H0zYt3YKNso,411,15,0,சூப்பர் பாடல் சூப்பர் தோசை,0.0,1.0,0.0,0.0
_RHy4Wg3PpM,8442,266,0,🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9509
_RHy4Wg3PpM,8442,266,0,❤,0.0,0.192,0.808,0.6369
_RHy4Wg3PpM,8442,266,0,❤,0.0,0.192,0.808,0.6369
_RHy4Wg3PpM,8442,266,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829
rMVe6N83ZVQ,22,4,0,,,,,
UR5T_PhyCUo,145,12,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
iYwAaZ_RWVM,77,2,0,,,,,
aDT9i_wgldc,641,17,0,,,,,
Hm0pQIBySnI,3733,67,0,,,,,
BH2EbxCJn7o,494,11,0,,,,,
EQW8JJli8tc,134,3,0,,,,,
h_qfP0-aOzk,23,3,0,,,,,
8YPD5-t855A,16,3,0,,,,,
IRUfWc-NY9o,13,3,0,,,,,
yNb_BN5vjgM,447,30,0,,,,,
qKpfqhqu02g,3170,136,0,,,,,
zIWfGPkwjTk,1341,35,0,,,,,
sk72fvDB_Bs,127,4,0,,,,,
0rlG1Vl7xGQ,423,35,0,❤❤,0.0,0.192,0.808,0.8555
ydH0jgyw1I4,435,14,0,,,,,
E_b12IsCSb0,231,10,0,,,,,
XeTfc_zNxik,5056,73,0,சூப்பர் பொரிச்ச குழம்பு,0.0,1.0,0.0,0.0
w976-YJ0rig,787,24,0,👌👌👌👌,0.0,0.0,1.0,0.9736
6HThgwC5wb4,3268,74,0,சூப்பர் மா 👍,0.0,1.0,0.0,0.0
5m1mOOW-K8Q,407,8,0,👌👌👌😋😋😋,0.0,0.328,0.672,0.9545
ZPOxMVtSBBI,494,13,0,Ama ama amaaa,0.0,1.0,0.0,0.0
ZPOxMVtSBBI,494,13,0,உண்மைதான் 👌👌👌😋😋😋,0.0,0.352,0.648,0.9545
3TeRtDtyRfk,410,15,0,👌👌👌👌,0.0,0.0,1.0,0.9736
fKFXwlB9RQ0,420,13,0,,,,,
upNRzAXq6WE,455,19,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
rZw9vBsxa_o,444,15,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0
CpB8nl9uGcQ,750,21,0,Mayil super 🎉🎉❤,0.0,0.229,0.771,0.926
CpB8nl9uGcQ,750,21,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736
VDy2dMOyAjo,474,12,0,,,,,
0KrUqL5cQY0,1589,27,0,,,,,
JkKBgtbpzi4,1571,19,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0
ozR6khzGAxI,902,15,0,சூப்பர் தோசை❤❤,0.0,0.323,0.677,0.8555
nlNNAeWr84k,547,9,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829
ILYOzxd2M5g,2513,27,0,😂😂😂😂😂,0.218,0.345,0.437,0.926
ILYOzxd2M5g,2513,27,0,👌👌👌👌👍👍👍👍👍👍,0.0,0.328,0.672,0.9736
-wxFUgde6aE,681,19,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0
lVa_Pw7L33g,866,8,0,,,,,
CJr3HjZSEng,1156,13,0,சூப்பர் மா,0.0,1.0,0.0,0.0
2AI6ws2Rz-s,63,2,0,🎉🎉🎉,0.0,0.27,0.73,0.7964
UYiHenyElZ0,30,2,0,👌,0.0,0.0,1.0,0.7297
0YQNtqIgWpA,53,3,0,,,,,
j54rLhr3oUQ,115,4,0,,,,,
SvycrUukcgE,56,2,0,,,,,
ct0gHb80tTQ,162,1,0,,,,,
EI2pTbaCGKQ,3826,52,0,உண்மைதான்,0.0,1.0,0.0,0.0
kd4kJnP2tp4,267,15,0,🎉🎉🎉🎉❤❤❤❤,0.0,0.225,0.775,0.981
kd4kJnP2tp4,267,15,0,👌👌👌👌👍👍👍👍,0.0,0.246,0.754,0.9736
D9fFGtlWwzc,613,22,0,👌👌,0.0,0.0,1.0,0.9055
D9fFGtlWwzc,613,22,0,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689
D9fFGtlWwzc,613,22,0,👌👍,0.0,0.246,0.754,0.7297
D9fFGtlWwzc,613,22,0,👌👌👌👌👌👍👍👍👍👍,0.0,0.246,0.754,0.9829
