_id,video_id,comment,neg,neu,pos,compound
67481091fd30346994464399,qiHVsfIIuvo,அழகாக இருக்கீங்க,0.0,1.0,0.0,0.0
67481091fd3034699446439a,qmn5KV4TGQI,,,,,
67481092fd3034699446439b,4ohZoB2ZYnI,😂😂😂😂,0.218,0.34500000000000003,0.437,0.891
67481092fd3034699446439b,4ohZoB2ZYnI,😂😂😂😂😂,0.218,0.34500000000000003,0.437,0.926
67481092fd3034699446439b,4ohZoB2ZYnI,😂😂😂😂❤,0.19,0.325,0.485,0.9413
67481092fd3034699446439b,4ohZoB2ZYnI,🎉🎉🎉,0.0,0.27,0.73,0.7964
67481092fd3034699446439b,4ohZoB2ZYnI,🤣🤣🤣🤣🤣🤣,0.0,0.556,0.444,0.9595
67481093fd3034699446439c,8W-M324B5TE,Very nice🎉,0.0,0.248,0.752,0.7245
67481093fd3034699446439c,8W-M324B5TE,👌👌👌👌🎉🎉🎉,0.0,0.084,0.916,0.9843000000000001
67481093fd3034699446439c,8W-M324B5TE,Super👌,0.0,0.0,1.0,0.876
67481093fd3034699446439c,8W-M324B5TE,அருமை அருமை 👌🎉🎉🎉🎉,0.0,0.262,0.738,0.9426
67481093fd3034699446439c,8W-M324B5TE,💐💐❤️👍👍💫👌,0.11900000000000001,0.499,0.383,0.6408
67481093fd3034699446439c,8W-M324B5TE,அருமை இனிமையான குர🎉🎉🎉🎉,0.0,0.393,0.607,0.8689
67481093fd3034699446439c,8W-M324B5TE,unga uir koduthu paadum padal migaum arumai nandri anna❤❤❤❤,0.0,0.436,0.5640000000000001,0.9571000000000001
67481094fd3034699446439d,tpz9CnN3HXU,👍👍👍,0.0,1.0,0.0,0.0
67481094fd3034699446439d,tpz9CnN3HXU,👍,0.0,1.0,0.0,0.0
67481094fd3034699446439d,tpz9CnN3HXU,👏👏👏,0.0,1.0,0.0,0.0
67481096fd3034699446439e,WL6nhzLAiHI,😋😋😋,0.0,1.0,0.0,0.0
67481096fd3034699446439e,WL6nhzLAiHI,😋😋😋😋😋,0.0,1.0,0.0,0.0
67481096fd3034699446439e,WL6nhzLAiHI,yum yum yum̓̓😛,0.0,1.0,0.0,0.0
67481096fd3034699446439e,WL6nhzLAiHI,சூப்பர் மா 🎉❤,0.0,0.367,0.633,0.7845000000000001
67481097fd3034699446439f,Q4B1s4E7080,❤❤❤❤❤❤❤,0.0,0.192,0.808,0.9854
67481097fd3034699446439f,Q4B1s4E7080,❤❤❤❤❤,0.0,0.192,0.808,0.9719000000000001
67481097fd3034699446439f,Q4B1s4E7080,❤❤❤❤❤❤🎉🎉🎉🎉,0.0,0.217,0.783,0.9891000000000001
67481098fd303469944643a0,XrwyXH-v-pE,,,,,
6748109afd303469944643a1,Ax-S-6yhMIg,🎉🎉🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9694
6748109bfd303469944643a2,OjyaxvAoPjc,❤❤❤❤❤❤❤,0.0,0.192,0.808,0.9854
6748109cfd303469944643a3,rwd-1mcJsKk,சூப்பர் சூப்பர் 😋,0.0,1.0,0.0,0.0
6748109dfd303469944643a4,QSzi-n5YDIQ,👍👍👍👍👍,0.0,1.0,0.0,0.0
6748109dfd303469944643a4,QSzi-n5YDIQ,👍👍👍,0.0,1.0,0.0,0.0
6748109ffd303469944643a5,1lzesoShhok,நமக்கு ஒரு நேரம் வரும் 👍,0.0,1.0,0.0,0.0
6748109ffd303469944643a5,1lzesoShhok,😂😂😂,0.218,0.34500000000000003,0.437,0.8271000000000001
674810a0fd303469944643a6,sDRuk5N-3PM,Super,0.0,0.0,1.0,0.5994
674810a0fd303469944643a6,sDRuk5N-3PM,🎉🎉 superb,0.0,0.17400000000000002,0.8260000000000001,0.8591000000000001
674810a0fd303469944643a6,sDRuk5N-3PM,நேயர் விருப்பம் சார்...இதயம் ஒரு கோவில் Pls,0.0,0.794,0.20600000000000002,0.0772
674810a0fd303469944643a6,sDRuk5N-3PM,👌👌👌 அண்ணா அருமை,0.0,0.098,0.902,0.9545
674810a0fd303469944643a6,sDRuk5N-3PM,👌👌👌👌,0.0,0.0,1.0,0.9736
674810a0fd303469944643a6,sDRuk5N-3PM,Very nice song❤,0.0,0.291,0.709,0.807
674810a0fd303469944643a6,sDRuk5N-3PM,Super na❤❤❤,0.0,0.195,0.805,0.9552
674810a1fd303469944643a7,MmRu5FbDfTU,,,,,
674810a2fd303469944643a8,i6ATvA6hK-M,Big salute to major mukund,0.0,1.0,0.0,0.0
674810a3fd303469944643a9,abMGwagBEMw,,,,,
674810a4fd303469944643aa,BeaWmv5q9wk,👌👌👌👌🎉,0.0,0.035,0.965,0.9782000000000001
674810a4fd303469944643aa,BeaWmv5q9wk,அருமை அருமை வீடியோ,0.0,1.0,0.0,0.0
674810a6fd303469944643ab,NBgh3eTlZzk,🎉🎉🎉🎉👌👌👌,0.0,0.12,0.88,0.9803000000000001
674810a6fd303469944643ab,NBgh3eTlZzk,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349000000000001
674810a6fd303469944643ab,NBgh3eTlZzk,❤,0.0,0.192,0.808,0.6369
674810a7fd303469944643ac,trBWAruhjjo,😂😂😂😂,0.218,0.34500000000000003,0.437,0.891
674810a7fd303469944643ac,trBWAruhjjo,👍👍👍🎉,0.0,0.722,0.278,0.40190000000000003
674810a7fd303469944643ac,trBWAruhjjo,Akka 👑👑👑,0.0,1.0,0.0,0.0
674810a7fd303469944643ac,trBWAruhjjo,👍👍👍,0.0,1.0,0.0,0.0
674810a7fd303469944643ac,trBWAruhjjo,நாங்களும் மயிலாடுதுறை தான்🎉🎉🎉🎉🎉🎉🎉🎉,0.0,0.337,0.663,0.9618000000000001
674810a8fd303469944643ad,rv2nKjKu4Ys,,,,,
674810a9fd303469944643ae,oGXkgHmIyTo,,,,,
674810abfd303469944643af,I4kGyPdcEXY,,,,,
674810acfd303469944643b0,01YbEEPWi8M,👍👍👍👍,0.0,1.0,0.0,0.0
674810acfd303469944643b0,01YbEEPWi8M,🙏🙏🙏,0.0,1.0,0.0,0.0
674810acfd303469944643b0,01YbEEPWi8M,👍👍👍👍,0.0,1.0,0.0,0.0
674810adfd303469944643b1,c6i-GmPA2gs,😋😋😋😋😋,0.0,1.0,0.0,0.0
674810affd303469944643b2,DW2QyK9D4zA,,,,,
674810b0fd303469944643b3,R4GqDpCrRoY,Amma❤,0.0,0.323,0.677,0.6369
674810b0fd303469944643b3,R4GqDpCrRoY,😊😊,0.0,0.333,0.667,0.9001
674810b0fd303469944643b3,R4GqDpCrRoY,👍👍👍🌹🌹🌹 சூப்பரான பாடல்🌹🌹🌹👍🌹👍,0.0,1.0,0.0,0.0
674810b1fd303469944643b4,VGx19suHCwU,Nice 👍 sister,0.0,0.517,0.483,0.42150000000000004
674810b1fd303469944643b4,VGx19suHCwU,God iya,0.0,0.323,0.677,0.2732
674810b1fd303469944643b4,VGx19suHCwU,மாமனிதன்❤❤❤,0.0,0.241,0.759,0.9274
674810b3fd303469944643b5,ojvzN-X0gms,😊,0.0,0.333,0.667,0.7184
674810b4fd303469944643b6,_WkEkEw3qjU,,,,,
674810b5fd303469944643b7,ariaS8yMX5k,,,,,
674810b6fd303469944643b8,M40uDFpI4XY,Good memories for the further,0.0,0.58,0.42,0.4404
674810b6fd303469944643b8,M40uDFpI4XY,🫰🏻🫰🏻🫰🏻,0.0,1.0,0.0,0.0
674810b6fd303469944643b8,M40uDFpI4XY,Nice,0.0,0.0,1.0,0.42150000000000004
674810b6fd303469944643b8,M40uDFpI4XY,👌👌👌🥰🥰🥰🎉,0.0,0.189,0.811,0.9918
674810b6fd303469944643b8,M40uDFpI4XY,வாழ்க வளமுடன் வாழ்க நலமுடன்,0.0,1.0,0.0,0.0
674810b6fd303469944643b8,M40uDFpI4XY,👌👌👌,0.0,0.0,1.0,0.9545
674810b6fd303469944643b8,M40uDFpI4XY,Appa miss you,0.444,0.556,0.0,-0.1531
674810b6fd303469944643b8,M40uDFpI4XY,❤❤❤❤,0.0,0.192,0.808,0.9571000000000001
674810b7fd303469944643b9,MlciKQnQh_g,👍🙏🎉❤,0.0,0.465,0.535,0.7845000000000001
674810b8fd303469944643ba,oxsNym4tZFk,👍👍👍🌹🌹🌹 சூப்பரான பாடல்🌹🌹🌹👍🌹👍,0.0,1.0,0.0,0.0
674810b8fd303469944643ba,oxsNym4tZFk,Bravo,0.0,1.0,0.0,0.0
674810b8fd303469944643ba,oxsNym4tZFk,🥰🥰👌👌🎉,0.0,0.191,0.809,0.9827
674810b9fd303469944643bb,MaGk6ZI8Cj8,,,,,
674810bafd303469944643bc,4mHj-zwXI_0,,,,,
674810bbfd303469944643bd,d9q8G60k2LI,,,,,
674810bcfd303469944643be,i-Xq9SVJGts,👌👌👌👌👌👌,0.0,0.0,1.0,0.988
674810bdfd303469944643bf,q_NIalv_ArA,Yaara antha paiyan 💙💙💙👌👌👌,0.0,0.162,0.838,0.9849
674810bdfd303469944643bf,q_NIalv_ArA,🤣🤣🤣🤣🤣🤣🤣🤣👌👌👌👌👌👍👍👍👍👍👍🌹,0.0,0.444,0.556,0.9949
674810bdfd303469944643bf,q_NIalv_ArA,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349000000000001
674810bdfd303469944643bf,q_NIalv_ArA,👌👌👌,0.0,0.0,1.0,0.9545
674810befd303469944643c0,ndzk17KdOhs,,,,,
674810befd303469944643c1,79KE7ALzgog,,,,,
674810c0fd303469944643c2,Kmk-aXCXxIE,,,,,
674810c1fd303469944643c3,5CAJKf0kz8M,சூப்பர்,0.0,1.0,0.0,0.0
674810c1fd303469944643c3,5CAJKf0kz8M,nice voice🎉,0.0,0.267,0.733,0.6705
674810c1fd303469944643c3,5CAJKf0kz8M,😊😊😊❤❤❤,0.0,0.28200000000000003,0.718,0.9843000000000001
674810c1fd303469944643c3,5CAJKf0kz8M,அண்ணா உங்கள் திறமை மிகவும் சிறப்பாக உள்ளது 👌👌👌,0.0,0.246,0.754,0.9545
674810c1fd303469944643c3,5CAJKf0kz8M,👌👌,0.0,0.0,1.0,0.9055000000000001
674810c1fd303469944643c3,5CAJKf0kz8M,🥰🥰👍👍👌👌🎉🎉🎉,0.0,0.271,0.729,0.9872000000000001
674810c2fd303469944643c4,ldiMT89o4ko,,,,,
674810c3fd303469944643c5,70vKmo4H0q0,Super song,0.0,0.20400000000000001,0.796,0.5994
674810c4fd303469944643c6,maZvZFtTjBo,Super pathivu❤❤❤,0.0,0.195,0.805,0.9552
674810c4fd303469944643c6,maZvZFtTjBo,🦚🦚🦚🦚🦚🦚👌,0.0,0.495,0.505,0.7297
674810c5fd303469944643c7,yEaYg69qxcQ,Super 🎉 song 🎵👌👌,0.0,0.17500000000000002,0.8250000000000001,0.9576
674810c5fd303469944643c7,yEaYg69qxcQ,🎉🎉🎉❤❤❤,0.0,0.225,0.775,0.967
674810c5fd303469944643c7,yEaYg69qxcQ,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349000000000001
674810c6fd303469944643c8,yB2qzN-3ge8,,,,,
674810c7fd303469944643c9,jsfyWn4VRWg,,,,,
674810c8fd303469944643ca,CpEq2SygrCs,,,,,
674810cafd303469944643cb,EhUG0ti29jw,,,,,
674810cafd303469944643cc,_SaM4CFoYuU,💯👍👍👍,0.0,1.0,0.0,0.0
674810cafd303469944643cc,_SaM4CFoYuU,👌👌👌👌👍,0.0,0.075,0.925,0.9736
674810cafd303469944643cc,_SaM4CFoYuU,Super ❤❤❤✨👌👌👌,0.0,0.075,0.925,0.9892000000000001
674810cafd303469944643cc,_SaM4CFoYuU,👌👌👌🎉,0.0,0.045,0.9550000000000001,0.9643
674810cafd303469944643cc,_SaM4CFoYuU,Your great akkaa,0.0,0.328,0.672,0.6249
674810ccfd303469944643cd,jXL79MyjuSs,Super.. 😅❤❤❤❤,0.0,0.232,0.768,0.9756
674810ccfd303469944643cd,jXL79MyjuSs,👍👍,0.0,1.0,0.0,0.0
674810ccfd303469944643cd,jXL79MyjuSs,👌👌👌👌👌😋😋😋😋,0.0,0.281,0.719,0.9829
674810ccfd303469944643cd,jXL79MyjuSs,😢😢😢😢😢😢😢,0.756,0.244,0.0,-0.967
674810ccfd303469944643cd,jXL79MyjuSs,😋😋😋👍❤,0.0,0.741,0.259,0.6369
674810cdfd303469944643ce,cFj18KZ3hWA,அருமை அருமை😂😂😂,0.203,0.391,0.406,0.8271000000000001
674810cdfd303469944643ce,cFj18KZ3hWA,😆😆👌😋😋😋,0.0,0.539,0.461,0.8788
674810cdfd303469944643ce,cFj18KZ3hWA,😂😂,0.218,0.34500000000000003,0.437,0.7003
674810cdfd303469944643ce,cFj18KZ3hWA,😋😋😋,0.0,1.0,0.0,0.0
674810cffd303469944643cf,F2-Ua8E1oPo,👌👌👌💕💕💕❤,0.0,0.101,0.899,0.9887
674810cffd303469944643cf,F2-Ua8E1oPo,அருமை 👌👌👌,0.0,0.052000000000000005,0.9480000000000001,0.9545
674810d1fd303469944643d0,igTbACiueNQ,👍👍👍👌😋,0.0,0.595,0.405,0.7297
674810d1fd303469944643d0,igTbACiueNQ,👌👌👌,0.0,0.0,1.0,0.9545
674810d2fd303469944643d1,mR2jivnUHBg,😋😋😋😆👍,0.0,0.839,0.161,0.3612
674810d2fd303469944643d1,mR2jivnUHBg,😋😋😋,0.0,1.0,0.0,0.0
674810d2fd303469944643d2,IP-KnpQeyzw,👌👌👌👍❤❤❤🙏,0.0,0.184,0.8160000000000001,0.9849
674810d2fd303469944643d2,IP-KnpQeyzw,💯👍👍👍,0.0,1.0,0.0,0.0
674810d2fd303469944643d2,IP-KnpQeyzw,😔😔😔👌👌👌🎉,0.0,0.138,0.862,0.9682000000000001
674810d2fd303469944643d2,IP-KnpQeyzw,கடினம் என்பது சிறிய கல் அதை எட்டி உதைத்து விட்டு செல்ல வேண்டும் சிஸ்டர்,0.0,1.0,0.0,0.0
674810d2fd303469944643d2,IP-KnpQeyzw,My akka❤❤❤❤,0.0,0.263,0.737,0.9571000000000001
674810d3fd303469944643d3,9gF3OSsZeAI,🥰🥰👌,0.0,0.224,0.776,0.9671000000000001
674810d3fd303469944643d3,9gF3OSsZeAI,😂😂😂😝😝😝👌👌👌👍,0.097,0.393,0.509,0.9779
674810d3fd303469944643d3,9gF3OSsZeAI,😋😋😋,0.0,1.0,0.0,0.0
674810d3fd303469944643d3,9gF3OSsZeAI,Whatsapp number soniga yapati nu theryalla,0.0,0.794,0.20600000000000002,0.0772
674810d5fd303469944643d4,9WEfcG2i7v0,,,,,
674810d6fd303469944643d5,9ShGty02yOc,,,,,
674810d7fd303469944643d6,Tww8udy7tKU,👍👍👍👍,0.0,1.0,0.0,0.0
674810d7fd303469944643d6,Tww8udy7tKU,🙏🙏,0.0,1.0,0.0,0.0
674810d7fd303469944643d6,Tww8udy7tKU,நியூ பிரண்ட்ஸ் 👍,0.0,1.0,0.0,0.0
674810d7fd303469944643d6,Tww8udy7tKU,டாப் டக்கர் 🎉,0.0,0.526,0.47400000000000003,0.40190000000000003
674810d7fd303469944643d6,Tww8udy7tKU,Super ❤,0.0,0.11,0.89,0.8442000000000001
674810d7fd303469944643d6,Tww8udy7tKU,❤❤❤❤❤❤,0.0,0.192,0.808,0.9803000000000001
674810d9fd303469944643d7,ml9rx4U14rQ,👍👍👍👌👌👌👌👌👌,0.0,0.14,0.86,0.988
674810d9fd303469944643d7,ml9rx4U14rQ,👍👍👍,0.0,1.0,0.0,0.0
674810d9fd303469944643d7,ml9rx4U14rQ,❤️❤️❤️❤️,0.0,1.0,0.0,0.0
674810d9fd303469944643d7,ml9rx4U14rQ,Vanakkam 🙏,0.0,1.0,0.0,0.0
674810d9fd303469944643d7,ml9rx4U14rQ,🎉,0.0,0.27,0.73,0.40190000000000003
674810dafd303469944643d8,P13KYPOtOjw,Sub done,0.0,1.0,0.0,0.0
674810dbfd303469944643d9,IdwUwGUb5lc,Akka live podunga 😂😂😂😂😂😂😂😂,0.209,0.372,0.419,0.969
674810dbfd303469944643d9,IdwUwGUb5lc,Ean akka live varala,0.0,1.0,0.0,0.0
674810dcfd303469944643da,5qWkKufgN64,♥️♥️♥️,0.0,0.192,0.808,0.9274
674810dcfd303469944643da,5qWkKufgN64,Super 🎉🎉🎉,0.0,0.2,0.8,0.9001
674810dcfd303469944643da,5qWkKufgN64,❤❤❤❤❤🎉🎉🎉🎉🎉🎉,0.0,0.228,0.772,0.9892000000000001
674810dcfd303469944643da,5qWkKufgN64,சூப்பர் அக்கா,0.0,1.0,0.0,0.0
674810dcfd303469944643da,5qWkKufgN64,👍👍👍🌹🌹🌹 சூப்பரான பாடல்🌹🌹🌹👍🌹👍,0.0,1.0,0.0,0.0
674810dcfd303469944643da,5qWkKufgN64,சூப்பர் 👍👍👍,0.0,1.0,0.0,0.0
674810dcfd303469944643da,5qWkKufgN64,Ahaha enna arputam nice song❤❤❤❤❤❤,0.0,0.263,0.737,0.9834
674810ddfd303469944643db,nn-MqLFyszA,👌👌👌👌👌👍👍,0.0,0.115,0.885,0.9829
674810ddfd303469944643db,nn-MqLFyszA,💯,0.0,1.0,0.0,0.0
674810ddfd303469944643db,nn-MqLFyszA,Super sister😊,0.0,0.28800000000000003,0.712,0.872
674810defd303469944643dc,7Jb1N0_AJu0,,,,,
674810dffd303469944643dd,af-Us-7vDJQ,😮😮😮😮,0.0,1.0,0.0,0.0
674810dffd303469944643dd,af-Us-7vDJQ,அருமை 👌👌👌,0.0,0.052000000000000005,0.9480000000000001,0.9545
674810dffd303469944643dd,af-Us-7vDJQ,😂😂😂😂😂😂,0.218,0.34500000000000003,0.437,0.9468000000000001
674810dffd303469944643dd,af-Us-7vDJQ,😂😂😂😂,0.218,0.34500000000000003,0.437,0.891
